date,open,high,low,close,volume,high_perc,ma_7,ma_20,ma_50,ma7_pct,ma20_pct,ma50_pct,ma7_20_pct,ma20_50_pct,ret_1,ret_3,ret_5,range_pct,range_mean_5,range_std_5,tr,atr_5,atr_pct,gap_pct,body_pct,upper_wick,lower_wick,rolling_high_5,rolling_low_5,breakout_up,breakout_down,vol_pct,gap_x_range,trend_x_vol
28-Mar-14,6673.05,6702.6,6643.8,6695.9,134114378,1.7125080617625914,6562.578571428572,6472.0425000000005,6269.687000000001,0.881351113443883,2.179538120112044,5.257382432307675,1.2868453805781344,3.0121924299340885,0.0,1.4603766031809684,1.645046351282553,0.7693766834857136,0.5928058588958702,0.24177955906286214,112.85000000000036,67.23999999999997,0.7425167874350278,-0.6016920217003624,0.6053342697058004,0.08854826643868309,0.08015144806949512,6702.6,6481.35,0.0,0.0,0.0,-0.4629278121356389,0.6780909966478956
31-Mar-14,6673.05,6702.6,6643.8,6695.9,134114378,0.10006123149988391,6592.978571428571,6492.99,6277.227,2.0315403026467003,3.458838535130125,6.797994860030474,1.3988794330162637,3.227521565271115,1.6108350089153456,1.6108350089153456,3.0947358696823635,0.87814931525262,0.7028457975441732,0.21480080429480158,58.80000000000018,74.74000000000015,1.0041965979181287,1.2640843734587834,0.3424221308097415,0.10040386330090029,0.4383302987389574,6702.6,6544.85,1.0,0.0,-20.229396611560546,1.1100548269743677,1.7839957256773002
01-Apr-14,6673.05,6702.6,6643.8,6695.9,134114378,0.10006123149988391,6621.692857142857,6513.9375,6285.911999999999,1.5610763398724004,3.125062567476615,6.669712597616746,1.5399464873435975,3.437234307441804,0.0,1.6108350089153456,3.0947358696823635,0.87814931525262,0.8128857361924762,0.059577224057936425,58.80000000000018,66.37000000000008,1.1162054391493326,-0.34125360295105145,0.3424221308097415,0.10040386330090029,0.4383302987389574,6702.6,6544.85,0.0,0.0,0.0,-0.2996716177589553,1.3708581189160145
02-Apr-14,6673.05,6702.6,6643.8,6695.9,134114378,0.10006123149988391,6650.407142857142,6534.885,6294.597,1.120667244133725,2.7934333112652623,6.522331206672958,1.6542276793852728,3.6275643057045768,0.0,1.6108350089153456,1.6108350089153456,0.87814931525262,0.8346402625458575,0.05957722405793653,58.80000000000018,67.99000000000015,0.9912035723353108,-0.34125360295105145,0.3424221308097415,0.10040386330090029,0.4383302987389574,6702.6,6544.85,0.0,0.0,0.0,-0.2996716177589553,0.9841131730620714
03-Apr-14,6673.05,6702.6,6643.8,6695.9,134114378,0.10006123149988391,6665.571428571428,6553.2474999999995,6302.2390000000005,0.684061233630166,2.4639301227182946,6.375356516072434,1.7677762172883253,3.8173690865356504,0.0,0.0,1.6108350089153456,0.87814931525262,0.8563947888992388,0.04864459974446992,58.80000000000018,69.61000000000021,1.0153974820412515,-0.34125360295105145,0.3424221308097415,0.10040386330090029,0.4383302987389574,6702.6,6643.8,0.0,0.0,0.0,-0.2996716177589553,0.6007079039031927
04-Apr-14,6673.05,6702.6,6643.8,6695.9,134114378,0.10006123149988391,6680.735714285714,6571.609999999999,6309.378000000001,0.4550033219743208,2.1768214919396858,6.246367362456408,1.714019325096892,3.982846413790384,0.0,0.0,1.6108350089153456,0.87814931525262,0.87814931525262,0.0,58.80000000000018,58.80000000000018,1.0395913917471917,-0.34125360295105145,0.3424221308097415,0.10040386330090029,0.4383302987389574,6702.6,6643.8,0.0,0.0,0.0,-0.2996716177589553,0.3995608556294172
07-Apr-14,6694.25,6725.15,6650.4,6695.05,133947319,0.4368344808016847,6695.778571428571,6589.93,6316.366,0.2269852657374185,1.891317348412351,6.126150628477149,1.6605628496778542,4.156225859347754,0.0,0.0,0.0,0.87814931525262,0.87814931525262,0.0,74.75,61.990000000000144,0.87814931525262,-0.34125360295105145,0.3424221308097415,0.10040386330090029,0.4383302987389574,6725.15,6643.8,0.0,0.0,0.0,-0.2996716177589553,0.19932695567974804
09-Apr-14,6722.0,6808.7,6705.1,6796.2,169794626,1.6975227966930735,6710.107142857142,6602.8775,6325.377,-0.010881056187845042,1.595161101862992,5.995282730608078,1.6062169314176435,4.331034648720487,-0.012694335339524798,-0.012694335339524798,-0.012694335339524798,1.1164965160827776,0.9258187554186514,0.10659210866060534,113.64999999999964,72.96000000000004,0.9259079469160072,-0.024641945070858828,0.011950554580426216,0.44963961608842595,0.6550397729394684,6808.7,6643.8,0.0,0.0,-0.12456457129451648,-0.027512645821117055,-0.012148661325029939
10-Apr-14,6803.05,6819.05,6777.3,6796.4,191125947,0.33621729790177396,6724.464285714285,6615.835000000001,6338.588,1.2830325255611275,2.9278522886423417,7.443398235393707,1.6239835262299294,4.387098191933844,1.5108176936692086,1.4979315700652585,1.4979315700652585,1.5243812718872232,1.0550651467455723,0.28192599771710747,41.75,69.55,1.0735410964951007,0.4025362021194736,1.1038381434096969,0.18595656054745613,0.2514132698601553,6819.05,6643.8,1.0,0.0,26.762242997935637,0.6136186477675355,1.9558307531875476
11-Apr-14,6803.05,6819.05,6777.3,6796.4,191125947,0.3332646695309362,6738.821428571428,6628.7925000000005,6351.799,1.0697612661656535,2.7292851166934886,7.222618034174172,1.641958811159655,4.3739552089519185,0.002942820988205419,1.5009184724980917,1.5009184724980917,0.6142958036607615,1.0022944444272004,0.34168104279058553,41.75,66.13999999999996,1.023335883703137,0.10079161884583097,-0.09775027377427103,0.23518862862980575,0.28075642542682255,6819.05,6643.8,0.0,0.0,12.563013036702353,0.0619158685011689,0.657149856724384
15-Apr-14,6803.05,6819.05,6777.3,6796.4,191125947,0.3332646695309362,6753.178571428572,6641.75,6365.009999999998,0.8544308828907098,2.5284770944330988,6.999607512769211,1.6598638224296198,4.3608668977088305,0.0,1.5138049753175675,1.5009184724980917,0.6142958036607615,0.9495237421088287,0.3834680355103955,41.75,62.729999999999926,0.9731622623741976,0.09784591842741078,-0.09775027377427103,0.23518862862980575,0.28075642542682255,6819.05,6650.4,0.0,0.0,0.0,0.06010633709529162,0.5248733058779226
16-Apr-14,6803.05,6819.05,6777.3,6796.4,191125947,0.3332646695309362,6767.535714285713,6654.7074999999995,6378.221,0.6400160770853863,2.3284525915609535,6.77752273759195,1.6776989713339339,4.347832917780202,0.0,0.002942820988205419,1.5009184724980917,0.6142958036607615,0.896753039790457,0.41278040888104944,41.75,56.129999999999924,0.9229886410452581,0.09784591842741078,-0.09775027377427103,0.23518862862980575,0.28075642542682255,6819.05,6705.1,0.0,0.0,0.0,0.06010633709529162,0.3931591904289753
17-Apr-14,6695.45,6783.05,6684.4,6779.4,131488368,-0.19642752045199596,6779.464285714285,6667.844999999999,6392.019,0.42651102163165,2.129207031263209,6.556357956238896,1.695464665963355,4.334852931561952,0.0,0.0,1.5138049753175675,0.6142958036607615,0.7963128973060539,0.40700259445781867,112.0,55.8,0.8258784062150539,0.09784591842741078,-0.09775027377427103,0.23518862862980575,0.28075642542682255,6819.05,6684.4,0.0,0.0,0.0,0.06010633709529162,0.2620039308033869
21-Apr-14,6695.45,6783.05,6684.4,6779.4,131488368,0.05383957282356176,6791.5142857142855,6682.659999999999,6407.571,-0.0009482418016590399,1.6730292920726308,6.060385615249256,1.6739934073795357,4.315162392352074,-0.25013242304749994,-0.25013242304749994,-0.2471969630087445,1.4551435230256446,0.7824653475337382,0.376038531845109,98.65000000000055,67.1800000000001,0.8230816886450129,-1.485345182743803,1.2538365606493935,0.054514633071721025,0.16503745080614718,6819.05,6684.4,0.0,0.0,-31.203287641525723,-2.1613904221269875,-0.0013798279159463198
22-Apr-14,6822.9,6838.0,6806.25,6815.35,114693049,0.8643832787562375,6794.25,6699.272499999999,6423.86,-0.17837385308557546,1.4476271424851888,5.802963400639646,1.6289065389274118,4.293186919036856,0.0,-0.25013242304749994,-0.25013242304749994,1.4551435230256446,0.9506348914067149,0.46055126332291996,58.600000000000364,70.55000000000018,0.990943151311327,-1.2383101749417325,1.2538365606493935,0.054514633071721025,0.16503745080614718,6838.0,6684.4,0.0,0.0,0.0,-1.801919030563215,-0.25955955699460304
23-Apr-14,6822.9,6838.0,6806.25,6815.35,114693049,0.33233803106222914,6796.957142857143,6715.295,6439.719,0.3105567207565274,1.7326881388986828,6.094310897186437,1.4177285667958854,4.287336585791089,0.5302829158922773,0.27882408333825826,0.27882408333825826,0.46586015391726027,0.9209477614580145,0.4914025336556031,31.75,68.55000000000018,1.035163271145285,0.6416497035135853,-0.11065675885619418,0.22131351771241503,0.13337437160152377,6838.0,6684.4,0.0,0.0,-12.773235576245046,0.29891902963980327,0.14467600173167547
25-Apr-14,6822.9,6838.0,6806.25,6815.35,114693049,0.33233803106222914,6799.664285714286,6731.3175,6455.5779999999995,0.27060428300900313,1.4899568820133782,5.8330340190309595,1.2160618834636825,4.279317156540526,0.0,0.5302829158922773,0.27882408333825826,0.46586015391726027,0.8912606315093143,0.5183069744914468,31.75,66.55000000000018,1.0058177496386858,0.11077934368740082,-0.11065675885619418,0.22131351771241503,0.13337437160152377,6838.0,6684.4,0.0,0.0,0.0,0.05160768210106562,0.12606375293324407
28-Apr-14,6778.55,6786.25,6750.3,6761.25,118162668,-0.4269773379210218,6794.642857142857,6739.8925,6470.354999999999,0.23068365770158855,1.2483811675797531,5.5730408648149075,1.0153552512459254,4.271337128913951,0.0,0.5302829158922773,0.27882408333825826,0.46586015391726027,0.861573501560614,0.5418528170253716,65.05000000000018,57.16000000000022,0.9764722281320868,0.11077934368740082,-0.11065675885619418,0.22131351771241503,0.13337437160152377,6838.0,6684.4,0.0,0.0,0.0,0.05160768210106562,0.10746632428305862
29-Apr-14,6769.0,6779.7,6708.65,6715.25,115511531,0.2728785357737078,6783.050000000001,6746.1675000000005,6484.2119999999995,-0.4914586070959226,0.3168819087248064,4.495812053589044,0.8123327952613036,4.165729701075155,-0.7937963567535067,-0.7937963567535067,-0.26772280732807463,0.5317064152338667,0.6768860800022585,0.43599243316933134,71.05000000000018,51.64000000000014,0.8454058051395853,-0.5399575957214255,-0.25521682365697945,0.11359361515368063,0.16153897219906643,6838.0,6708.65,0.0,0.0,3.025134504881799,-0.28709891759933664,-0.2613116942148024
30-Apr-14,6724.95,6780.15,6656.8,6696.4,161106871,0.9664569450132108,6771.192857142857,6751.5,6497.691999999999,-0.9995503497689252,-0.4582972480300922,3.5630852291689488,0.5467178216372572,4.03989721495844,-0.6803475688667016,-1.4687433514052883,-0.9462489305838262,1.0580395368750262,0.5974652827721347,0.259042758065669,123.34999999999945,64.58999999999996,0.7689959420721514,0.11462377518949898,-0.7940611611759493,0.1580735706899072,0.09750332397695914,6838.0,6656.8,0.0,0.0,-2.2436333275751674,0.12127648601636462,-1.057563789152784
02-May-14,6709.95,6737.65,6689.5,6694.8,114275323,0.6160026282778808,6759.107142857143,6751.445,6511.14,-1.104574315350644,-0.8161149374213191,3.058132025956302,0.29168121369854205,3.906125436539635,-0.2807043669260323,-1.7453248916049935,-1.7453248916049935,1.8420345260139697,0.8727001571914765,0.5960860073899918,48.149999999999636,67.86999999999989,0.9645481154052918,0.14444734000967674,-0.42453847240500203,0.8208239466464408,0.5888519617246144,6838.0,6656.8,0.0,1.0,39.47254408739504,0.2660769874887036,-2.0346640254241284
05-May-14,6709.95,6737.65,6689.5,6694.8,114275323,0.6400489932484832,6741.885714285715,6751.389999999999,6524.588,-0.9514147578663719,-0.8390055758433865,2.8207042084796186,0.11348893247509842,3.6906747512724247,-0.023893435278643516,-0.9828064337215725,-1.7688013088102639,0.7192149130668524,0.9233711090213952,0.5626889278117276,48.149999999999636,71.14999999999982,1.0137718826551936,0.2023475300161308,-0.22578409675183328,0.41281976765847467,0.07898717576137203,6786.25,6656.8,0.0,0.0,-29.068622405310073,0.1455313612098438,-0.6842716823693831
06-May-14,6719.25,6743.45,6701.9,6715.3,88291413,0.726683396068585,6727.592857142858,6752.359999999999,6537.927000000001,-0.6984057025164726,-0.8381977637197561,2.6087777496448887,-0.1407752435318413,3.4761122081578133,0.0,-0.30453073228844385,-1.7688013088102639,0.7192149130668524,0.9740420608513134,0.5210568753594057,48.649999999999636,67.8699999999997,1.0627651311465587,0.22629503495249498,-0.22578409675183328,0.41281976765847467,0.07898717576137203,6780.15,6656.8,0.0,0.0,0.0,0.162754763890819,-0.5023037966207788
07-May-14,6719.25,6743.45,6701.9,6715.3,88291413,0.41919199440084043,6713.3,6753.33,6550.767,-0.1827229650172095,-0.5488451445124163,2.7129853239413593,-0.3667923934319432,3.279831665296938,0.3062078030710458,0.28224120422915,-0.6796080606396693,0.6187363185561356,0.9914480415157673,0.503752810351192,41.55000000000018,61.96999999999971,1.0106771104790508,0.3652088187847257,-0.058786322878294724,0.36015924396323723,0.19942701938461205,6780.15,6656.8,0.0,0.0,-22.737988673197627,0.22596796003909606,-0.11305733469040977
08-May-14,6719.25,6743.45,6701.9,6715.3,88291413,0.41919199440084043,6706.735714285714,6754.3,6563.607,0.029791607704109754,-0.5631295968063125,2.5116600849946327,-0.5927446163596293,3.0922027909098295,0.0,0.3062078030710458,0.0007445739175881982,0.6187363185561356,0.9035873978519892,0.5270079964761408,41.55000000000018,45.60999999999986,0.9228180423808274,0.058820901523384185,-0.058786322878294724,0.36015924396323723,0.19942701938461205,6743.45,6689.5,0.0,0.0,0.0,0.03639462806273172,0.01843314967470948
09-May-14,6654.15,6871.35,6652.15,6858.8,166442779,2.323797894360642,6727.242857142856,6762.445,6579.316999999999,0.12769678244580596,-0.5774099462564588,2.3111225275980143,-0.7042074784105917,2.9053080112809955,0.0,0.3062078030710458,0.28224120422915,0.6187363185561356,0.6589277563604223,0.055034392759934464,219.20000000000073,79.82000000000008,0.679195270501688,0.058820901523384185,-0.058786322878294724,0.36015924396323723,0.19942701938461205,6871.35,6652.15,0.0,0.0,0.0,0.03639462806273172,0.07901063706198175
12-May-14,6654.15,6871.35,6652.15,6858.8,166442779,0.18297661398495627,6750.442857142858,6770.6325,6594.663999999999,1.9555878336911685,1.4248544720141971,4.247902935821471,-0.5205534811320961,2.783389218060182,2.1369112325584805,2.1369112325584805,2.449662424568322,3.1958943255380055,1.154263638854653,1.1421352576397266,219.20000000000073,114.03000000000029,1.1637604245640647,-0.9106071210519343,3.0755242968673766,0.18860410420564885,0.03005643094910695,6871.35,6652.15,1.0,0.0,88.51525119436022,-2.9102041309643765,6.249852060784766
13-May-14,6654.15,6871.35,6652.15,6858.8,166442779,0.18297661398495627,6773.871428571429,6773.7625,6608.731,1.605185691520758,1.3022047792433051,4.005298829477914,-0.29819433940834533,2.6683467118264232,0.0,2.1369112325584805,2.449662424568322,3.1958943255380055,1.6495995213488837,1.4115675746790264,219.20000000000073,148.1400000000005,1.6625357205342084,-2.983758091794491,3.0755242968673766,0.18860410420564885,0.03005643094910695,6871.35,6652.15,0.0,0.0,0.0,-9.535775554344122,5.13000384296599
14-May-14,6654.15,6871.35,6652.15,6858.8,166442779,0.18297661398495627,6797.3,6776.8825,6622.798000000001,1.2537671008982012,1.2553953581927382,3.7839185768039343,0.001608095521931944,2.4971738144584803,0.0,2.1369112325584805,2.1369112325584805,3.1958943255380055,2.1650311227452574,1.4115675746790264,219.20000000000073,183.6700000000006,2.159853035516424,-2.983758091794491,3.0755242968673766,0.18860410420564885,0.03005643094910695,6871.35,6652.15,0.0,0.0,0.0,-9.535775554344122,4.006907163306797
15-May-14,7111.3,7152.55,7082.55,7123.15,186848485,4.2828191520382575,6855.564285714287,6793.219999999999,6642.151999999999,0.9047710120194783,1.2087785202119186,3.56347875927968,0.301281599614579,2.3265770751274464,0.0,0.0,2.1369112325584805,3.1958943255380055,2.6804627241416314,1.1525400984738672,293.75,234.11000000000058,2.677873680527215,-2.983758091794491,3.0755242968673766,0.18860410420564885,0.03005643094910695,7152.55,6652.15,0.0,0.0,0.0,-9.535775554344122,2.8915525432243294
16-May-14,7111.3,7152.55,7082.55,7123.15,186848485,0.41273874620077566,6913.828571428572,6809.5575,6659.839,3.9031902135803995,4.856754234368978,7.241598807133601,0.9177427746236285,2.2743833625005907,3.854172741587436,3.854172741587436,6.073444224383118,0.9827113004780188,2.7532577205260083,0.9897655381365502,70.0,204.27000000000044,3.2866077507844227,3.6814019945179917,0.16663619872596366,0.4134265183581138,0.4042861361495085,7152.55,6652.15,1.0,0.0,12.259892632530489,3.617755341615148,3.8357091308006703
19-May-14,7111.3,7152.55,7082.55,7123.15,186848485,0.41273874620077566,6972.092857142857,6825.8949999999995,6676.763000000001,3.0275762033853324,4.605181761076248,6.956789796269845,1.5312459205840059,2.248079870999884,0.0,3.854172741587436,3.854172741587436,0.9827113004780188,2.310621115514011,1.212210266712876,70.0,174.4300000000003,2.867691962123505,-0.16635898443805697,0.16663619872596366,0.4134265183581138,0.4042861361495085,7152.55,6652.15,0.0,0.0,0.0,-0.16348285394332546,2.9752333481251028
20-May-14,7309.95,7353.65,7247.7,7275.5,255333095,3.2359279251454764,7031.621428571429,6850.7,6696.734,2.1665968304249708,4.35481354459745,6.685679872117653,2.1418122772597177,2.2335973285257946,0.0,3.854172741587436,3.854172741587436,0.9827113004780188,1.8679845105020132,1.212210266712876,230.5,176.69000000000014,2.4487761734625875,-0.16635898443805697,0.16663619872596366,0.4134265183581138,0.4042861361495085,7353.65,6652.15,0.0,0.0,0.0,-0.16348285394332546,2.1291391888384767
21-May-14,7309.95,7353.65,7247.7,7275.5,255333095,1.074152979176684,7091.15,6875.505,6716.705,3.468312023136301,6.20082619294379,8.642511409292942,2.6409188633486917,2.299120735570495,2.138800951826103,2.138800951826103,6.075406776695624,1.4562573019036467,1.5200571057751417,0.9589997843492727,105.94999999999982,154.03999999999996,2.4285616108858514,2.622435298989916,-0.4712754533204717,0.597815306534242,0.38030355884787426,7353.65,7082.55,1.0,0.0,36.65248342794967,3.8189405529239377,5.050754708972447
22-May-14,7289.95,7319.55,7258.15,7276.4,240943899,0.6054566696447005,7150.807142857143,6898.5575,6735.66,2.599719368508639,5.817681755740122,8.319481055070902,3.1364241608434513,2.364254496810567,0.0,2.138800951826103,6.075406776695624,1.4562573019036467,1.1721297010482699,0.2593718269971896,61.400000000000546,107.57000000000008,2.1172428011820488,0.4735069754656013,-0.4712754533204717,0.597815306534242,0.38030355884787426,7353.65,7082.55,0.0,0.0,0.0,0.6895479905240928,3.785860313291043
23-May-14,7306.5,7381.0,7293.9,7367.1,259638086,1.437524050354576,7223.421428571428,6926.1449999999995,6756.429,1.7563451878059657,5.477123297153061,8.02801804129068,3.656556357718886,2.4184341252379133,0.012370283829277184,2.151435811403668,2.151435811403668,0.8438238689461898,1.1443522147419043,0.2903198338684362,104.60000000000036,114.49000000000015,1.478340937826399,0.19861177925915496,-0.1858723310859496,0.4060384501951367,0.2503446525696335,7381.0,7082.55,0.0,0.0,-5.635460612734122,0.16759335999274674,1.4820459915794522
26-May-14,7306.5,7381.0,7293.9,7367.1,259638086,0.18867668417694392,7258.271428571427,6953.732500000001,6777.197999999999,1.989065332119044,6.366528566756845,9.038369233214768,4.292090745594098,2.511918648149776,1.246495519762525,1.2590199986255213,3.4247488821659067,1.1822833950944112,1.1842666336651824,0.2759019793507018,87.10000000000036,117.91000000000022,1.5540714799581945,0.4136660986202018,0.8293984808047679,0.1902415657291403,0.172449189078223,7381.0,7247.7,1.0,0.0,7.758730176438289,0.4890705595121517,2.351638913922296
27-May-14,7363.1,7372.95,7274.75,7318.0,168599276,0.07940709370036315,7286.107142857143,6981.5700000000015,6792.812999999999,1.4993731289819325,5.944541294908875,8.704216698405462,4.379503073657584,2.604830196786365,0.0,1.2590199986255213,3.4247488821659067,1.1822833950944112,1.2241810525884609,0.2529333832986788,98.19999999999982,91.45000000000019,1.6004940885830277,-0.822576047562818,0.8293984808047679,0.1902415657291403,0.172449189078223,7381.0,7247.7,0.0,0.0,0.0,-0.9725180022359103,1.7726839534460896
28-May-14,7324.95,7344.75,7302.6,7329.65,175595609,0.3655370319759497,7315.607142857143,7012.290000000001,6808.661,0.4377214954095577,4.81883014851958,7.7315097589172685,4.362015175055776,2.778775155447417,-0.6664766325962801,0.571711285800669,0.5841522919386888,1.34189669308554,1.20130893082484,0.2309129177304993,42.149999999999636,78.69000000000014,1.2496583766056324,-0.05429544868401406,-0.6125137510016211,0.13377517621653182,0.5873884640980022,7381.0,7258.15,0.0,0.0,-35.063734832801075,-0.0728588830386741,0.5873770271825428
29-May-14,7316.6,7325.4,7224.4,7235.65,241115398,-0.0579836690701466,7309.914285714286,7039.2525,6822.628999999999,0.1919575076768272,4.525768329604149,7.6518569510216405,4.325507685180479,2.990734888989198,0.1591965017764263,-0.5083411383040914,0.7442787437289544,0.5750615650133313,1.0250697834467766,0.3103099290333104,105.25,87.46000000000004,1.0735846868540808,0.09497130363487044,0.06416426050689518,0.20614475184131445,0.30512153666577185,7381.0,7224.4,0.0,0.0,4.149681520577819,0.05461434649962487,0.1103873847806948
30-May-14,7316.6,7325.4,7224.4,7235.65,241115398,1.2403861436083836,7304.221428571429,7066.295,6836.597,-1.0159392136706797,2.7900334588083044,6.053692792030765,3.845035899966459,3.1750737142529752,-1.2824623276691205,-1.7842841823784261,-0.5600296850090669,1.3958663008852004,1.1354782698345787,0.32743656435854646,101.0,86.73999999999997,1.2087372938160363,-0.17804397208596964,-1.1063882131044573,0.12027444441406215,0.1537599431429899,7381.0,7224.4,0.0,1.0,37.312885768117354,-0.2485255807105503,-1.4181153121107108
02-Jun-14,7264.05,7368.6,7239.5,7362.5,169891181,1.8374299475513705,7316.521428571429,7099.68,6853.102,-0.9387917554525816,2.3966590695689827,5.837012186033489,3.36706051150467,3.3598294590130195,0.0,-1.1253074610549363,-1.7842841823784261,1.3958663008852004,1.1781948509927367,0.34833406743754536,132.95000000000073,95.91000000000004,1.1987865637503192,1.1187661094718613,-1.1063882131044573,0.12027444441406215,0.1537599431429899,7372.95,7224.4,0.0,0.0,0.0,1.561647910784214,-1.3104277749851188
